clause_id,file_name,paragraph_index,agreement_type,clause_type,matched_keywords,match_count,match_score,confidence,char_len,token_count,clause_text
30a11266-adc8-4879-a297-8f603fddd8d2,nda_17.txt,1737,service,force_majeure,,0,0.0,low,355,57,"In case the Applicant Entity is unable to meet the Financial Parameters by itself, it may rely on its Holding Company (as defined in the Companies Act, 2013 and amendments thereof) (“Companies Act”) for fulfilment of the Financial Parameters, in which case reliance must be placed on the Holding Company towards fulfilment of ALL the Financial Parameters."
f5f1e661-ccde-4664-aa01-dcb82cf706cb,nda_17.txt,1742,nda,intellectual_property,ownership,1,0.16666666666666666,low,121,20,"Such company should have ownership, directly or indirectly, of at least 26% of the voting shares of the Applicant Entity."
fde0869d-baf8-45d6-ae64-dea7c15c2eff,nda_17.txt,1744,nda,intellectual_property,ownership,1,0.16666666666666666,low,130,21,"The Applicant Entity should have ownership directly or indirectly, of at least 26% of the voting shares of such Associate Company."
e5336fbb-842b-47e4-83b8-a1f957629423,nda_17.txt,1755,employment,obligations,shall,1,0.125,low,271,40,"(iv) For Financial Parameters; the Turnover and Net Worth of the Consortium Member shall be reckoned proportionate to Consortium Member’s equity stake in the Consortium, and each Consortium member should meet the other criteria pertaining to Insolvency and Credit Rating."
10842a8a-6209-48d2-b4c0-5fccbb71099f,nda_17.txt,1761,rental,rent_terms,,0,0.0,low,116,17,"(ii) Annual reports for three years of applicant entity, parent and associate companies, consortium and JV partners."
f483afd3-d82d-42af-b88f-d0cf3cf7374b,nda_17.txt,1764,rental,rent_terms,,0,0.0,low,230,32,"ongoing investigation and suspension/ debarment/ blacklisting actions against the applicant entity or any of its allied entities, parent company or consortium and JV partners, if any by any Department/agency of Central Government."
17f4ebf4-35bd-4d4c-9496-cc48fbbe022c,nda_17.txt,1778,employment,obligations,shall,1,0.125,low,101,16,The criteria for vendor selection shall be clearly stipulated in RFPs so as to maintain transparency.
2daf3f8e-2390-48d1-83b6-2916ca81c138,nda_17.txt,1779,employment,obligations,shall,1,0.125,low,117,18,Care shall be taken to ensure that the stipulated criteria are not open to subjectivity and arbitrary interpretation.
b10e9728-3fe7-493f-af76-b6e8fa8aedb8,nda_17.txt,1799,employment,obligations,,0,0.0,low,33,4,How Mission Currently Undertaken.
ea1a7dd0-8fa1-4247-9db4-e2fee8a66325,nda_17.txt,1799,rental,rent_terms,,0,0.0,low,33,4,How Mission Currently Undertaken.
61adb439-99df-4eeb-99ca-1833e81d1c1e,nda_17.txt,1822,rental,maintenance,maintenance,1,0.125,low,92,14,How is the Engineering/Maintenance support catered for the full life cycle of the equipment?
d1643f80-2a46-4637-86be-ed7b53716533,nda_17.txt,1823,rental,maintenance,maintenance,1,0.125,low,146,24,"(ii) Is a ToT proposed for providing Maintenance Infrastructure to an Indian firm? If so, are Indian entities identified based on inputs from DDP?"
18383ef5-5533-4d3d-aab3-550ebd230748,nda_17.txt,1824,rental,maintenance,maintenance,1,0.125,low,121,20,(iii) How are the D Level repairs planned to be carried out? OEM/Vendor or Indian partner or Services Maintenance Agency.
5ffe4a6b-916f-4354-9014-b590d49efb4a,nda_17.txt,1824,service,scope_of_work,services,1,0.16666666666666666,low,121,20,(iii) How are the D Level repairs planned to be carried out? OEM/Vendor or Indian partner or Services Maintenance Agency.
b2e149cb-1eec-4931-bde9-27fa6548969a,nda_17.txt,1836,rental,rent_terms,,0,0.0,low,369,59,"In cases where trials are not envisaged, are envisaged outside India, or through simulation, what is the exact scope for the same? In certain cases, SHQ may conduct concurrent trials by constituting a Composite Trial Team (CTT), comprising of representatives of the User, QA agency, Maintenance agency and EMI/EMC evaluating agency and AoN for the same may be obtained."
82318789-02c9-44f1-9ba2-89813fa5fc93,nda_17.txt,1836,rental,maintenance,maintenance,1,0.125,low,369,59,"In cases where trials are not envisaged, are envisaged outside India, or through simulation, what is the exact scope for the same? In certain cases, SHQ may conduct concurrent trials by constituting a Composite Trial Team (CTT), comprising of representatives of the User, QA agency, Maintenance agency and EMI/EMC evaluating agency and AoN for the same may be obtained."
8aac3ae0-2e13-4a2d-b467-a8e520201e22,nda_17.txt,1838,service,scope_of_work,services,1,0.16666666666666666,low,61,7,Commonality and Interoperability Aspects with other Services.
95c10515-174e-4222-8a95-4bed7feae047,nda_17.txt,1842,service,scope_of_work,scope of work,1,0.16666666666666666,low,209,32,"For all major Turnkey Projects, has a Detailed Project Report been prepared/attached by SHQ laying down detailed scope of work involved, bill of material, cost estimates and time frames for project completion?"
829d80da-d7f3-4a86-b4cf-ca4d7e011fb1,nda_17.txt,1844,employment,obligations,,0,0.0,low,160,24,Has consultation with DRDO/ DPSUs/ OFB been undertaken for Design and Development case? Has MoQ and timelines upto successful completion of trials been defined?
00ad5b0f-b3db-4662-8128-55a61a9bf4dc,nda_17.txt,1862,rental,rent_terms,,0,0.0,low,78,11,Availability of necessary budgetary provision for the current year cash outgo.
6373fca0-f295-482f-b38e-7056d109e936,nda_17.txt,1862,service,service_levels,availability,1,0.16666666666666666,low,78,11,Availability of necessary budgetary provision for the current year cash outgo.
d1272fce-8a0e-44df-bc15-ebb3bf30aef9,nda_17.txt,1863,employment,probation_period,confirmation,1,0.16666666666666666,low,172,28,"In case the project involves cash outgo over one year, confirmation regarding inclusion of budgetary requirements for future years in the five year plan period to be given."
56090118-e990-4657-b402-fff8f50f4abd,nda_17.txt,1940,service,payment_terms,payment,1,0.14285714285714285,low,227,34,"Ser No Requirement Annexure No (a) Engineering Support Package, MRLS and Training I (b) Scope of Trials and Production Stage QA and Acceptance II (c) Packaging, Preservation, Delivery, Acceptance, Payment Terms and Warranty III"
cdda9072-cb94-4e5f-86a3-1a1b37b3f046,nda_17.txt,1940,service,warranties,warranty,1,0.2,low,227,34,"Ser No Requirement Annexure No (a) Engineering Support Package, MRLS and Training I (b) Scope of Trials and Production Stage QA and Acceptance II (c) Packaging, Preservation, Delivery, Acceptance, Payment Terms and Warranty III"
8b011e47-d45e-4ea4-a56a-e7e83cb25878,nda_17.txt,1940,service,force_majeure,,0,0.0,low,227,34,"Ser No Requirement Annexure No (a) Engineering Support Package, MRLS and Training I (b) Scope of Trials and Production Stage QA and Acceptance II (c) Packaging, Preservation, Delivery, Acceptance, Payment Terms and Warranty III"
50f8658e-ed84-43bc-bd98-73070cc83ca8,nda_17.txt,1942,employment,obligations,shall,1,0.125,low,310,45,"It is recommended that the SoC and RFP shall clearly bring out all the aspects of acquisition project like broad deliverables, proposed repair and maintenance philosophy, delivery schedule, broad scope of validation trials, time lines of procurement, Packaging & Preservation needed and financial aspects, etc."
0f611148-455a-4f78-8c56-d37961a8d12e,nda_17.txt,1942,rental,maintenance,maintenance;repair,2,0.25,low,310,45,"It is recommended that the SoC and RFP shall clearly bring out all the aspects of acquisition project like broad deliverables, proposed repair and maintenance philosophy, delivery schedule, broad scope of validation trials, time lines of procurement, Packaging & Preservation needed and financial aspects, etc."
08bcec0b-5d2a-49bf-b6ae-083b88a2d5d9,nda_17.txt,1942,service,scope_of_work,deliverables,1,0.16666666666666666,low,310,45,"It is recommended that the SoC and RFP shall clearly bring out all the aspects of acquisition project like broad deliverables, proposed repair and maintenance philosophy, delivery schedule, broad scope of validation trials, time lines of procurement, Packaging & Preservation needed and financial aspects, etc."
2e2a0d6b-48e4-408d-a63d-f399d30978de,nda_17.txt,1949,rental,maintenance,maintenance,1,0.125,low,310,49,"Engineering Support Package (ESP) in terms of Field/ OB spares and B&D spares to be supplied along with the type of training required viz Operator training and Maintainer training are important to ensure correct and fault free operation as well as for undertaking first line, routine and breakdown maintenance."
e9754d7c-5dbf-4997-bb94-97ba7342c35e,nda_17.txt,1951,rental,maintenance,maintenance,1,0.125,low,277,38,"The spares required to be supplied along with the equipment or platform are, however, dependent upon the type of equipment/system/platform, intended usage, operation cycle and the maintenance support envisaged for the entire service life cycle of the equipment/system/platform."
821bd02d-faa4-40a8-b933-444679098a6e,nda_17.txt,1952,rental,maintenance,maintenance,1,0.125,low,63,11,The maintenance support to be sought is also dependent upon the
f2a9c084-5246-4ade-a95b-6ba0df45f5a0,nda_17.txt,1954,service,service_levels,availability,1,0.16666666666666666,low,139,23,"complexity of the equipment, availability of the OEM for service support as well as the time required for delivery of the deficient spares."
442698ca-f790-498f-afec-94cb53c6fe08,nda_17.txt,1955,rental,maintenance,maintenance,1,0.125,low,214,32,"Further, for equipment already inducted in service, it is imperative to seek spares based on experience gained in operation and maintenance to arrive at optimum spares requirement and to avoid wasteful expenditure."
7375872d-7ab5-464a-a1d8-4a331784e7db,nda_17.txt,1960,rental,maintenance,maintenance,1,0.125,low,126,20,"Based on the envisaged maintenance support, the levels of training required by operators and maintainers are to be arrived at."
c7297974-a5b4-49c4-b1ee-2f088e3ccd4e,nda_17.txt,1963,rental,maintenance,maintenance,1,0.125,low,99,16,Goods that are already in service and maintenance support is to be through comprehensive AMC (CMC).
2c4524a7-7f79-47bb-863c-c7cf1433133d,nda_17.txt,1966,rental,maintenance,maintenance,1,0.125,low,223,36,Goods that are already in service and maintenance support is to be through comprehensive MAC (CMC) but there is no requirement of stocking any Field level/ OB Spares based on past experience in exploitation and maintenance.
b35f98ab-5ac9-40da-897b-0f14720e1d54,nda_17.txt,1968,rental,maintenance,,0,0.0,low,111,18,Goods that are already in service but needs to be repaired and maintained by Services/ICG crew and technicians.
0215df03-01b9-4fbc-96a8-a9ecb9e7b94b,nda_17.txt,1968,service,scope_of_work,services,1,0.16666666666666666,low,111,18,Goods that are already in service but needs to be repaired and maintained by Services/ICG crew and technicians.
722b842a-3aaa-463a-b309-24d45a289271,nda_17.txt,1970,rental,maintenance,maintenance,1,0.125,low,125,20,"However, depending upon its place of operation and maintenance, it needs additional training as well as SMT/STE for the same."
83ff5486-1104-4c85-8eed-7e1ca8fa5513,nda_17.txt,1972,rental,maintenance,,0,0.0,low,102,16,Goods already in service but needs to be repaired and maintained by Services/ICG crew and technicians.
7e613052-cc5d-4cff-89b6-4969cdf71452,nda_17.txt,1972,service,scope_of_work,services,1,0.16666666666666666,low,102,16,Goods already in service but needs to be repaired and maintained by Services/ICG crew and technicians.
d9f920b1-51fe-4ce9-ad2f-9793596ad6ad,nda_17.txt,1975,rental,maintenance,maintenance,1,0.125,low,186,29,Goods that are being inducted for the first time and based on its envisaged operation and maintenance philosophy needs to be repaired and maintained by Services/ICG crew and technicians.
5d023103-23d9-4f96-a3ec-f8505b9ea207,nda_17.txt,1975,service,scope_of_work,services,1,0.16666666666666666,low,186,29,Goods that are being inducted for the first time and based on its envisaged operation and maintenance philosophy needs to be repaired and maintained by Services/ICG crew and technicians.
420eeeaf-b338-492c-98e8-e6ce0101a345,nda_17.txt,1976,rental,maintenance,maintenance;repair,2,0.25,low,136,20,"These goods would require MRLS from OEM, operation and maintenance training and may require Base Repair depot/ dockyard repair facility."
6209a8ca-af22-4b6d-944b-d2181abfcc49,nda_17.txt,1978,rental,maintenance,maintenance,1,0.125,low,185,31,Goods being inducted for the first time with maintenance support through CMC and only Field level/ OB Spares are to be provided by the OEM along with operation and maintenance training.
cde3b93c-cc58-45bb-8f2f-a1b657ad3270,nda_17.txt,1981,rental,maintenance,maintenance,1,0.125,low,180,29,Goods being inducted for the first time with maintenance support through CMC with no requirement of Field level/ OB Spares but OEM is to provide operation and maintenance training.
804de7ea-d30b-4ec0-a9b8-d81c2e3f3062,nda_17.txt,1982,rental,maintenance,maintenance,1,0.125,low,160,28,"In case of requirement of User defined Field level/ OB Spares and B&D Spares, the list needs to be prepared and vetted by both user and maintenance directorate."
38525695-13c5-45c7-8e2a-6df7dcfc3a22,nda_17.txt,1983,rental,maintenance,,0,0.0,low,189,28,"Terms of CMC need to unambiguously bring out the type of repairs/routines, allowable down time, level of spares support required as well as obsolescence management and upgrades requirement."
a7efc084-984e-4c36-989e-b2036b31f12a,nda_17.txt,1985,service,service_levels,availability,1,0.16666666666666666,low,281,43,"The various scenarios where LD may be imposed include exceeding downtime beyond contractual terms either in single case or overall down time in a given period, non- stocking or non replenishment of spares, large number of defects leading to unreliability of equipment availability."
5b53a46b-87d6-4aef-9d2b-9752e625134b,nda_17.txt,1985,service,indemnity,,0,0.0,low,281,43,"The various scenarios where LD may be imposed include exceeding downtime beyond contractual terms either in single case or overall down time in a given period, non- stocking or non replenishment of spares, large number of defects leading to unreliability of equipment availability."
6f6c1b55-e424-4aeb-9a64-3d4bda8b1818,nda_17.txt,1995,service,service_levels,availability,1,0.16666666666666666,low,134,20,Any over specification will add to delays and cost whereas any under specification will result in sub standard equipment availability.
5eafa232-4b43-46aa-a251-eb8e7407c5b6,nda_17.txt,2004,employment,confidentiality,secrecy,1,0.14285714285714285,low,187,24,"The validation trials may consist of User trials/FET, Technical & Environmental Evaluation, Maintainability Evaluation Trial, EMI/EMC Evaluation and Secrecy grading depending on the SQRs."
0138476c-3b3b-4bda-9e9a-6600fd272ddd,nda_17.txt,2013,service,warranties,assurance,1,0.2,low,272,37,"It is therefore imperative that the validation trials, quality assurance and acceptance process is properly analysed and mandatory requirements incorporated in the RFP as many of these requirements may have significant performance, reliability, cost and time implications."
53a314e5-fc69-4288-86a0-e70258fc9efc,nda_17.txt,2013,service,indemnity,,0,0.0,low,272,37,"It is therefore imperative that the validation trials, quality assurance and acceptance process is properly analysed and mandatory requirements incorporated in the RFP as many of these requirements may have significant performance, reliability, cost and time implications."
b4af9f26-ada7-4cf9-b77a-0311f3e78642,nda_17.txt,2063,employment,obligations,,0,0.0,low,225,36,"In respective cases the Scenarios as applicable in Ruggedised equipment as above at Paragraph (e), (f) & (g) will be applicable except that in military grade equipment the full range of environmental tests will be undertaken."
ecfc2379-ce0e-433e-acf7-3cf952977f60,nda_17.txt,2066,service,payment_terms,payment,1,0.14285714285714285,low,73,8,"PRESERVATION, PACKAGING, DELIVERY, ACCEPTANCE, PAYMENT TERMS AND WARRANTY"
1955671e-ee18-42a3-80d5-15ab32656c28,nda_17.txt,2066,service,warranties,warranty,1,0.2,low,73,8,"PRESERVATION, PACKAGING, DELIVERY, ACCEPTANCE, PAYMENT TERMS AND WARRANTY"
c730c227-044d-4f24-9ef1-06f20db39727,nda_17.txt,2066,service,force_majeure,,0,0.0,low,73,8,"PRESERVATION, PACKAGING, DELIVERY, ACCEPTANCE, PAYMENT TERMS AND WARRANTY"
a3845f24-7f4a-4bc2-a0db-0c6c413aeb78,nda_17.txt,2068,service,payment_terms,payment,1,0.14285714285714285,low,83,8,"PRESERVATION, PACKAGING, DELIVERY, ACCEPTANCE, PAYMENT TERMS AND WARRANTY(Contd…..)"
456979a3-0fa5-43b0-82a0-997aebdf4c27,nda_17.txt,2068,service,warranties,warranty,1,0.2,low,83,8,"PRESERVATION, PACKAGING, DELIVERY, ACCEPTANCE, PAYMENT TERMS AND WARRANTY(Contd…..)"
eed79979-545a-461d-9d6e-4bbd63e207d9,nda_17.txt,2068,service,force_majeure,,0,0.0,low,83,8,"PRESERVATION, PACKAGING, DELIVERY, ACCEPTANCE, PAYMENT TERMS AND WARRANTY(Contd…..)"
07d146c3-53d2-4237-9b90-afc5e433759c,nda_17.txt,2071,service,service_levels,availability,1,0.16666666666666666,low,285,43,It can even be a sub-system/ assembly or a standalone entity that may require ’installation on’/ ‘integration with’ another system for which the likely schedule of availability of premises for installation/ another system and readiness of such system for final acceptance is essential.
2577598f-5901-4dae-8a50-79dd14d250e5,nda_17.txt,2076,service,service_levels,availability,1,0.16666666666666666,low,457,69,"Comprehensive understanding of all the above requirements and realistic assessment of likely availability of ‘other’ systems for trials and acceptance of the delivered goods is essential to optimally plan the acquisition, to retain the shelf-life of the goods even in the worst case scenario, so that the delivered goods are accepted in conformity with the planned acceptance scheme and its warranty commences with the exploitation for the intended purpose."
28c1ad42-5daf-4d7b-a641-322aa2e95f53,nda_17.txt,2076,service,warranties,warranty,1,0.2,low,457,69,"Comprehensive understanding of all the above requirements and realistic assessment of likely availability of ‘other’ systems for trials and acceptance of the delivered goods is essential to optimally plan the acquisition, to retain the shelf-life of the goods even in the worst case scenario, so that the delivered goods are accepted in conformity with the planned acceptance scheme and its warranty commences with the exploitation for the intended purpose."
0dd50dc9-65a9-4d48-a665-e9f6d132eec1,nda_17.txt,2076,service,force_majeure,,0,0.0,low,457,69,"Comprehensive understanding of all the above requirements and realistic assessment of likely availability of ‘other’ systems for trials and acceptance of the delivered goods is essential to optimally plan the acquisition, to retain the shelf-life of the goods even in the worst case scenario, so that the delivered goods are accepted in conformity with the planned acceptance scheme and its warranty commences with the exploitation for the intended purpose."
45b68f0d-cf80-4651-b7b2-613dd1c0d2f1,nda_17.txt,2078,service,warranties,warranty,1,0.2,low,229,30,"These imperatives define the delivery schedule, packing, preservation (re- preservation if any) & storage conditions, scheme and schedule for final acceptance, system readiness for final exploitation and commencement of warranty."
820e2f1f-22fd-4268-805f-1bb7e8f57a1c,nda_17.txt,2078,service,force_majeure,,0,0.0,low,229,30,"These imperatives define the delivery schedule, packing, preservation (re- preservation if any) & storage conditions, scheme and schedule for final acceptance, system readiness for final exploitation and commencement of warranty."
61878175-0c5d-4ca5-b946-cec58488f4ef,nda_17.txt,2079,service,payment_terms,payment,1,0.14285714285714285,low,187,30,Payment terms for delivery of such goods need to be thoughtfully evolved to ensure that the payment is commensurate with the extent of fulfilment of contractual liability by the supplier.
3599675e-5e33-408a-8b37-275b5f3ca0b0,nda_17.txt,2079,service,indemnity,liability,1,0.2,low,187,30,Payment terms for delivery of such goods need to be thoughtfully evolved to ensure that the payment is commensurate with the extent of fulfilment of contractual liability by the supplier.
6326c8b4-fdf6-44f4-b431-606cfda5d368,nda_17.txt,2080,service,service_levels,,0,0.0,low,380,63,"Where the supplier had fulfilled contractual liability and ready to fulfil the next stage, but the next stage cannot be fulfilled due to unavailability of associated system/ platform not attributable to the supplier, suitable provision to make a part stage payment is to be made in the payment terms so that the payment is not delayed for reasons not attributable to the supplier."
9c9d6151-f4a9-4c0e-9474-1f79584e9833,nda_17.txt,2080,service,payment_terms,payment,1,0.14285714285714285,low,380,63,"Where the supplier had fulfilled contractual liability and ready to fulfil the next stage, but the next stage cannot be fulfilled due to unavailability of associated system/ platform not attributable to the supplier, suitable provision to make a part stage payment is to be made in the payment terms so that the payment is not delayed for reasons not attributable to the supplier."
6a5f03dc-4436-491a-8e66-f47672e3abf6,nda_17.txt,2080,service,indemnity,liability,1,0.2,low,380,63,"Where the supplier had fulfilled contractual liability and ready to fulfil the next stage, but the next stage cannot be fulfilled due to unavailability of associated system/ platform not attributable to the supplier, suitable provision to make a part stage payment is to be made in the payment terms so that the payment is not delayed for reasons not attributable to the supplier."
36bbd6e6-7c12-4535-b782-3e571e42a51e,nda_17.txt,2088,employment,obligations,shall,1,0.125,low,49,8,The Warranty shall commence on completion of JRI.
e1ae41a8-d9a5-49b5-b53d-13b561db121c,nda_17.txt,2088,service,warranties,warranty,1,0.2,low,49,8,The Warranty shall commence on completion of JRI.
986fcbdc-c258-497f-a50d-8cae835b8c05,nda_17.txt,2088,service,force_majeure,,0,0.0,low,49,8,The Warranty shall commence on completion of JRI.
b9dc8f88-0743-467b-9fd3-010bc1ad19e4,nda_17.txt,2092,employment,obligations,shall,1,0.125,low,59,8,The Warranty shall commence post JRI/on receipt inspection.
500454db-4ee4-4ebd-b8dc-a7bbe3168880,nda_17.txt,2092,service,warranties,warranty,1,0.2,low,59,8,The Warranty shall commence post JRI/on receipt inspection.
d0060330-2b64-4176-a4cc-8a99d6420d37,nda_17.txt,2092,service,force_majeure,,0,0.0,low,59,8,The Warranty shall commence post JRI/on receipt inspection.
eb116c17-0e04-4ecc-9856-f72964ca317b,nda_17.txt,2098,employment,obligations,shall,1,0.125,low,51,7,The warranty shall commence post Acceptance trials.
e6931d21-1f4d-4143-be59-d2433b332ca0,nda_17.txt,2098,service,warranties,warranty,1,0.2,low,51,7,The warranty shall commence post Acceptance trials.
3b1ebada-5ba0-4aa8-8ff9-64e3c94f4a03,nda_17.txt,2098,service,force_majeure,,0,0.0,low,51,7,The warranty shall commence post Acceptance trials.
348a1dac-9ca4-4e15-aede-d432d4d555b5,nda_17.txt,2101,employment,obligations,shall,1,0.125,low,245,38,"In case there is going to be much delay in STW/Acceptance trials after delivery then the proper preservation for storing in Depots is needed, followed by de- preservation/re-preservation by vendor may be needed and shall be included accordingly."
3ff16bd2-8609-4cc4-b168-936f25d05648,nda_17.txt,2114,employment,obligations,shall,1,0.125,low,90,15,"There will be requirement to de-preserve the system by vendor, the same shall be included."
051bd1a8-5f50-4fb2-b5f6-b2e9606d7be0,nda_17.txt,2120,service,payment_terms,payment,1,0.14285714285714285,low,60,11,Suitable payment terms to the vendor have to be factored in.
2a79fa2d-eff2-4359-a105-92b5e671b796,nda_17.txt,2122,employment,obligations,shall,1,0.125,low,224,32,Packaging/ Preservation instructions and Delivery Schedule shall take above scenarios into consideration to ensure that the installation of goods and STW and Final Acceptance is completed before the expiry of preserved life.
b3f2ff0b-bb8d-4552-8c66-5514cde655b6,nda_17.txt,2131,service,service_levels,availability,1,0.16666666666666666,low,319,46,"Realistic assessment of various timelines including likely delays in the availability of associated infra/ system/ platform for installation/ integration and STW, Commissioning & final acceptance is to be made and the delivery schedule is to evolved suitably to minimise avoidable storage of goods for extended periods."
147d4d9f-8b5f-4cdd-bdf4-78616fbbd1ef,nda_17.txt,2135,service,payment_terms,payment,1,0.14285714285714285,low,304,45,"If the in-storage preservation period required is longer than the optimal/ max preservation period, requirement of in-storage de-preservation/ re-preservation is to be indicated in the RFP as a deliverable and contracted, with a condition that the payment will be made on actual utilisation as necessary."
a273bfd0-7411-4356-a037-78cc8abd0985,nda_17.txt,2138,service,warranties,warranty,1,0.2,low,284,44,"If the preserved state of the goods is ensured right through the storage and STW and commissioning, the warranty can commence with effective exploitation of the system, irrespective of delivery, so that the warranty can be gainfully utilised to test the equipment during exploitation."
4386de8e-dfca-42ef-987e-05d04c5b3b1d,nda_17.txt,2138,service,force_majeure,,0,0.0,low,284,44,"If the preserved state of the goods is ensured right through the storage and STW and commissioning, the warranty can commence with effective exploitation of the system, irrespective of delivery, so that the warranty can be gainfully utilised to test the equipment during exploitation."
d0627d1d-28ba-4ad9-80f2-5d39e823a264,nda_17.txt,2141,service,payment_terms,payment,1,0.14285714285714285,low,354,53,"If in spite of all efforts to logically evolve the delivery schedule, the goods are ready for delivery and corresponding infrastructure/ associated system/ platform is not available as expected for installation and integration in a reasonable time, the supplier cannot be denied payment for the work accomplished in conformity with the contract schedule."
cccb2143-632f-4974-87e0-6f5c6f739c0f,nda_17.txt,2142,service,payment_terms,payment,1,0.14285714285714285,low,137,25,The goods are to be accepted as per delivery schedule and the payment for the corresponding stage is to be made inline with the contract.
39f963ee-1c46-45f9-a535-610509efd0f6,nda_17.txt,2143,employment,obligations,,0,0.0,low,566,87,"If the next stage of work cannot be executed by the supplier due to delay on the part of the buyer in providing requisite infra/ associated system/ platform for STW, Commissioning and Acceptance trials in a reasonable time, the payment terms should cater for making certain part of the associated stage payment (even before accomplishing requisite work), against submission of bank guarantee for equal amount and firm undertaking from the supplier that they will fulfil all the obligations immediately on availability of requisite infra/ associated system/ platform."
e5a19055-11dc-46a1-8dd4-ed3f53e76a0b,nda_17.txt,2143,service,service_levels,availability,1,0.16666666666666666,low,566,87,"If the next stage of work cannot be executed by the supplier due to delay on the part of the buyer in providing requisite infra/ associated system/ platform for STW, Commissioning and Acceptance trials in a reasonable time, the payment terms should cater for making certain part of the associated stage payment (even before accomplishing requisite work), against submission of bank guarantee for equal amount and firm undertaking from the supplier that they will fulfil all the obligations immediately on availability of requisite infra/ associated system/ platform."
d4a2bce1-0b2f-4a3f-b0a6-f8e626e7892c,nda_17.txt,2143,service,payment_terms,payment,1,0.14285714285714285,low,566,87,"If the next stage of work cannot be executed by the supplier due to delay on the part of the buyer in providing requisite infra/ associated system/ platform for STW, Commissioning and Acceptance trials in a reasonable time, the payment terms should cater for making certain part of the associated stage payment (even before accomplishing requisite work), against submission of bank guarantee for equal amount and firm undertaking from the supplier that they will fulfil all the obligations immediately on availability of requisite infra/ associated system/ platform."
beafdd97-b913-4569-8336-c013e94aa955,nda_17.txt,2143,service,warranties,guarantee,1,0.2,low,566,87,"If the next stage of work cannot be executed by the supplier due to delay on the part of the buyer in providing requisite infra/ associated system/ platform for STW, Commissioning and Acceptance trials in a reasonable time, the payment terms should cater for making certain part of the associated stage payment (even before accomplishing requisite work), against submission of bank guarantee for equal amount and firm undertaking from the supplier that they will fulfil all the obligations immediately on availability of requisite infra/ associated system/ platform."
36ab754e-d2d4-4a61-b9bd-c96379db0b51,nda_17.txt,2144,service,payment_terms,payment,1,0.14285714285714285,low,304,42,"For the purpose of defining payment terms, following guidelines may be followed:- (i) If Installation, Integration, STW, Commissioning and Acceptance trials of delivered goods does not involve establishing fructification of a new concept/ Development project/ validating a proof of concept/ IDDM concept,"
70779a06-47d6-460f-b0e6-c860214d233b,nda_17.txt,2186,rental,maintenance,maintenance,1,0.125,low,228,34,"And (b) The foreign OEMs should be willing to provide Transfer of Technology (ToT) for indigenous manufacturing and provide Maintenance ToT (MToT), pertaining to critical technologies as per the specified range, depth and scope."
1eed693f-33e9-4a6e-a221-3b5fe534a250,nda_17.txt,2194,rental,maintenance,maintenance;repair,2,0.25,low,310,44,And (b) The foreign OEMs should be willing to setup a subsidiary/JV/ToT to Indian PA with complete facilities for manufacturing of the entire/part of the equipment and spares/assemblies/sub-assemblies/Maintenance along with Repair and Overhaul (MRO) facility for the entire life cycle support of the equipment.
05583e5c-be4e-4d49-88c6-6c71b4779f1e,nda_17.txt,2208,rental,rent_terms,,0,0.0,low,147,20,"More than one foreign vendor from different countries can provide equipment/system platform; under such circumstance, the following may be ensured:"
045a4734-6acf-491c-ae5a-f5a2f13d7b25,nda_17.txt,2214,service,force_majeure,,0,0.0,low,117,20,It may cover only certain critical product items such as fuel/warhead contents of a missile or ammunition of gun etc.
a03a0591-f4bc-4bc1-8fc6-4f56b24ffe20,nda_17.txt,2237,employment,obligations,obligation,1,0.125,low,235,40,Is the current procurement from a DPSU or through an existing contractual obligation? Matter to be referred to the AoN according authority for further action Yes Is the need long term and recurring? Is the need long term and recurring?
2dd2824f-dab9-41ea-88bd-f7ce3331efc8,nda_17.txt,2237,rental,rent_terms,,0,0.0,low,235,40,Is the current procurement from a DPSU or through an existing contractual obligation? Matter to be referred to the AoN according authority for further action Yes Is the need long term and recurring? Is the need long term and recurring?
403b47ab-10c2-4ef8-b695-c0c437e7f4f0,nda_17.txt,2278,rental,rent_terms,,0,0.0,low,72,11,"Are the OEMs, willing to supply their product, from different countries?"
e0854be0-2f10-4cf5-b449-f9102fb3586a,nda_17.txt,2308,employment,obligations,obligation,1,0.125,low,282,48,"1.1 For ‘Buy (Global)’ category procurements, if an Indian firm including a Joint Venture between an Indian Company and its foreign partner is bidding for the proposal, the clause relating to offset obligation will not be applicable if the IC in the product is more than 30 percent."
c8e36737-9639-4b5f-9ec1-f87791eae10c,nda_17.txt,2309,employment,obligations,,0,0.0,low,368,68,"In case the IC in the product is less than 30 percent, the Indian firm or the Joint Venture has to ensure that offset obligations are fulfilled to the tune of ‘30% IC percentage’(IC is to be declared upfront at the time of submission of bid).In such a case, the Indian firm will clearly delineate the IC and offset portions in the offset contract and in offset claims."
744fabd4-dd8c-4934-a145-c58f3ecdd840,nda_17.txt,2310,employment,obligations,,0,0.0,low,140,23,2 30% of the estimated cost of the acquisition in ‘Buy (Global)’ category acquisitions will be the required value of the offset obligations.
a5243379-f450-4679-b5eb-9a1737a17810,nda_17.txt,2311,employment,obligations,obligation;shall,2,0.25,low,251,41,"2.1 In respect of Shipbuilding cases on competitive basis (Section B, Chapter XII), for the purpose of calculating offset obligation, the total cost shall include basic cost of the vessel, cost of Base and Depot (B&D) spares and the modification cost."
